time_tag,density,speed,temperature
2025-12-27 09:23:00,2.17,477.8,115437.0
2025-12-27 09:24:00,1.25,498.7,147692.0
2025-12-27 09:25:00,1.95,495.7,199429.0
2025-12-27 09:26:00,1.39,493.9,158279.0
2025-12-27 09:27:00,1.18,503.2,167691.0
2025-12-27 09:28:00,1.65,492.4,145245.0
2025-12-27 09:29:00,1.85,488.7,138411.0
2025-12-27 09:30:00,2.15,494.4,160878.0
2025-12-27 09:31:00,1.86,492.0,140390.0
2025-12-27 09:32:00,1.26,475.0,90615.0
2025-12-27 09:33:00,1.42,475.0,111293.0
2025-12-27 09:34:00,1.95,489.3,153898.0
2025-12-27 09:35:00,2.36,490.9,119757.0
2025-12-27 09:36:00,2.63,486.9,88131.0
2025-12-27 09:37:00,1.09,462.0,86880.0
2025-12-27 09:38:00,2.37,486.1,124285.0
2025-12-27 09:39:00,2.59,496.9,147983.0
2025-12-27 09:40:00,1.94,494.2,149555.0
2025-12-27 09:41:00,1.39,464.6,80001.0
2025-12-27 09:42:00,1.38,464.1,78822.0
2025-12-27 09:43:00,3.24,534.9,414293.0
2025-12-27 09:44:00,1.99,505.3,184170.0
2025-12-27 09:45:00,1.61,493.0,149751.0
2025-12-27 09:46:00,1.49,495.5,167932.0
2025-12-27 09:47:00,1.69,494.9,183464.0
2025-12-27 09:48:00,1.61,500.1,157838.0
2025-12-27 09:49:00,1.37,504.0,137702.0
2025-12-27 09:50:00,1.42,497.2,149947.0
2025-12-27 09:51:00,1.51,491.5,146042.0
2025-12-27 09:52:00,1.44,487.3,126533.0
2025-12-27 09:53:00,1.07,479.5,82992.0
2025-12-27 09:54:00,1.79,493.1,143592.0
2025-12-27 09:55:00,2.16,500.7,168934.0
2025-12-27 09:56:00,2.16,496.3,126193.0
2025-12-27 09:57:00,1.16,471.6,60403.0
2025-12-27 09:58:00,1.89,491.6,121535.0
2025-12-27 09:59:00,2.47,497.7,162478.0
2025-12-27 10:02:00,1.09,490.3,158569.0
2025-12-27 10:03:00,1.79,491.2,162541.0
2025-12-27 10:04:00,1.83,492.5,163094.0
2025-12-27 10:05:00,1.64,489.0,172372.0
2025-12-27 10:06:00,1.52,483.8,151766.0
2025-12-27 10:07:00,1.97,488.2,113120.0
2025-12-27 10:08:00,2.49,497.3,143100.0
2025-12-27 10:09:00,1.86,494.7,123333.0
2025-12-27 10:10:00,1.46,480.2,92643.0
2025-12-27 10:11:00,1.48,480.5,93900.0
2025-12-27 10:12:00,1.88,484.7,117775.0
2025-12-27 10:13:00,1.9,491.4,138029.0
2025-12-27 10:14:00,1.9,491.6,138372.0
2025-12-27 10:16:00,2.1,492.3,154958.0
2025-12-27 10:17:00,1.77,485.3,129824.0
2025-12-27 10:18:00,1.58,488.1,112036.0
2025-12-27 10:19:00,1.56,491.2,107809.0
2025-12-27 10:21:00,1.12,488.6,115018.0
2025-12-27 10:22:00,1.24,489.1,141760.0
2025-12-27 10:23:00,1.36,488.8,183094.0
2025-12-27 10:24:00,1.23,487.0,179458.0
2025-12-27 10:25:00,1.97,456.1,17978.0
2025-12-27 10:26:00,1.91,460.3,43362.0
2025-12-27 10:27:00,1.5,491.4,237033.0
2025-12-27 10:28:00,1.47,488.1,265128.0
2025-12-27 10:29:00,1.47,,
2025-12-27 10:30:00,1.37,483.9,218426.0
2025-12-27 10:31:00,1.59,483.7,202180.0
2025-12-27 10:32:00,1.29,502.4,156743.0
2025-12-27 10:33:00,1.36,491.8,200178.0
2025-12-27 10:34:00,1.49,484.9,213229.0
2025-12-27 10:35:00,1.52,484.8,209429.0
2025-12-27 10:36:00,1.52,484.9,210090.0
2025-12-27 10:37:00,1.46,493.2,239512.0
2025-12-27 10:38:00,1.49,492.9,210268.0
2025-12-27 10:39:00,1.49,495.3,174623.0
2025-12-27 10:40:00,1.36,501.5,199224.0
2025-12-27 10:42:00,1.63,505.4,132220.0
2025-12-27 10:43:00,1.64,505.5,129942.0
2025-12-27 10:44:00,1.85,506.1,86666.0
2025-12-27 10:45:00,1.85,,
2025-12-27 10:46:00,1.33,507.4,159805.0
2025-12-27 10:49:00,0.68,519.1,70481.0
2025-12-27 10:50:00,1.12,512.0,62541.0
2025-12-27 10:51:00,0.96,511.6,108594.0
2025-12-27 10:52:00,0.85,507.1,218424.0
2025-12-27 10:53:00,0.9,512.7,226097.0
2025-12-27 10:54:00,0.97,524.6,115551.0
2025-12-27 10:55:00,1.24,518.3,63049.0
2025-12-27 10:56:00,1.1,515.2,72820.0
2025-12-27 10:57:00,1.22,519.2,119527.0
2025-12-27 10:58:00,1.24,518.5,116704.0
2025-12-27 10:59:00,1.4,513.7,94969.0
2025-12-27 11:00:00,1.12,517.2,88133.0
2025-12-27 11:01:00,1.12,,
2025-12-27 11:02:00,0.78,524.2,53341.0
2025-12-27 11:03:00,0.75,516.6,52156.0
2025-12-27 11:04:00,0.76,516.8,48707.0
2025-12-27 11:05:00,1.21,504.7,74707.0
2025-12-27 11:06:00,1.77,493.6,80908.0
2025-12-27 11:07:00,1.36,505.1,135642.0
2025-12-27 11:08:00,1.33,517.5,154034.0
2025-12-27 11:09:00,2.22,511.4,106506.0
2025-12-27 11:10:00,2.22,500.7,73056.0
2025-12-27 11:11:00,1.41,496.3,67120.0
2025-12-27 11:12:00,1.87,488.0,54197.0
2025-12-27 11:13:00,2.11,480.1,50290.0
2025-12-27 11:14:00,2.86,485.7,80566.0
2025-12-27 11:15:00,2.27,487.6,84741.0
2025-12-27 11:16:00,1.17,502.8,75032.0
2025-12-27 11:17:00,1.17,,
2025-12-27 11:18:00,1.03,519.3,72282.0
2025-12-27 11:19:00,0.94,518.1,82914.0
2025-12-27 11:22:00,0.89,515.2,53042.0
2025-12-27 11:23:00,0.86,506.7,64055.0
2025-12-27 11:24:00,0.99,502.3,75936.0
2025-12-27 11:25:00,1.27,500.1,74091.0
2025-12-27 11:26:00,1.41,499.8,79231.0
2025-12-27 11:27:00,1.37,505.3,92954.0
2025-12-27 11:28:00,1.37,502.5,80957.0
2025-12-27 11:29:00,1.72,493.6,86734.0
2025-12-27 11:30:00,1.73,493.7,85476.0
2025-12-27 11:31:00,1.77,495.0,78918.0
2025-12-27 11:32:00,1.37,495.9,135260.0
2025-12-27 11:33:00,1.37,,
2025-12-27 11:34:00,1.2,500.1,178118.0
2025-12-27 11:35:00,1.49,497.3,175211.0
2025-12-27 11:36:00,1.23,507.5,153642.0
2025-12-27 11:37:00,1.15,510.4,147817.0
2025-12-27 11:38:00,1.29,512.2,143313.0
2025-12-27 11:39:00,1.37,510.4,127145.0
2025-12-27 11:40:00,1.25,511.8,102906.0
2025-12-27 11:41:00,1.11,512.6,102683.0
2025-12-27 11:42:00,1.12,512.2,125511.0
2025-12-27 11:43:00,1.11,515.6,136247.0
2025-12-27 11:44:00,1.12,519.2,127306.0
2025-12-27 11:45:00,1.06,522.2,115481.0
2025-12-27 11:46:00,1.13,513.7,94214.0
2025-12-27 11:47:00,1.03,514.6,101215.0
2025-12-27 11:48:00,1.08,517.9,114954.0
2025-12-27 11:49:00,1.08,,
2025-12-27 11:50:00,1.49,501.1,117603.0
2025-12-27 11:51:00,1.45,509.3,110228.0
2025-12-27 11:52:00,1.21,510.6,135534.0
2025-12-27 11:53:00,1.15,510.5,142893.0
2025-12-27 11:55:00,1.14,519.8,182799.0
2025-12-27 11:56:00,1.03,522.1,180994.0
2025-12-27 11:57:00,1.03,521.9,150430.0
2025-12-27 11:58:00,1.37,518.2,100637.0
2025-12-27 11:59:00,1.55,513.6,79770.0
2025-12-27 12:00:00,1.17,511.5,103894.0
2025-12-27 12:01:00,1.0,523.9,143590.0
2025-12-27 12:02:00,1.24,518.5,73021.0
2025-12-27 12:03:00,1.1,523.0,105904.0
2025-12-27 12:04:00,1.08,524.3,146168.0
2025-12-27 12:05:00,1.08,,
2025-12-27 12:06:00,1.11,528.9,125061.0
2025-12-27 12:07:00,0.87,528.1,142280.0
2025-12-27 12:08:00,0.6,460.7,69858.0
2025-12-27 12:09:00,0.69,500.8,162823.0
2025-12-27 12:10:00,1.08,524.7,161216.0
2025-12-27 12:11:00,1.18,524.7,126082.0
2025-12-27 12:12:00,1.12,523.2,135118.0
2025-12-27 12:13:00,1.15,526.7,171399.0
2025-12-27 12:14:00,1.17,527.4,164566.0
2025-12-27 12:15:00,1.13,518.0,103450.0
2025-12-27 12:16:00,1.17,512.7,93511.0
2025-12-27 12:17:00,1.26,509.0,128813.0
2025-12-27 12:18:00,1.01,517.7,165501.0
2025-12-27 12:19:00,1.21,513.0,124249.0
2025-12-27 12:20:00,1.16,514.1,144749.0
2025-12-27 12:21:00,1.16,,
2025-12-27 12:22:00,1.1,516.3,146207.0
2025-12-27 12:23:00,1.05,518.4,145938.0
2025-12-27 12:24:00,1.21,512.9,145380.0
2025-12-27 12:25:00,1.25,511.3,145239.0
2025-12-27 12:28:00,1.17,508.9,156897.0
2025-12-27 12:29:00,1.2,507.7,130468.0
2025-12-27 12:30:00,1.11,508.8,127979.0
2025-12-27 12:31:00,0.95,511.7,175299.0
2025-12-27 12:32:00,0.81,481.8,141490.0
2025-12-27 12:33:00,0.34,423.3,73643.0
2025-12-27 12:34:00,1.35,516.2,195367.0
2025-12-27 12:35:00,2.03,490.0,127066.0
2025-12-27 12:36:00,1.19,506.4,178240.0
2025-12-27 12:37:00,1.28,495.6,162450.0
2025-12-27 12:38:00,1.11,511.9,133699.0
2025-12-27 12:39:00,1.13,501.7,99090.0
2025-12-27 12:40:00,1.55,493.7,138301.0
2025-12-27 12:41:00,1.67,492.1,150709.0
2025-12-27 12:42:00,1.85,483.9,81656.0
2025-12-27 12:43:00,1.93,482.7,75856.0
2025-12-27 12:44:00,1.97,482.2,76612.0
2025-12-27 12:45:00,1.89,482.8,77172.0
2025-12-27 12:46:00,1.8,483.5,77550.0
2025-12-27 12:47:00,1.77,483.3,83454.0
2025-12-27 12:48:00,1.84,480.8,79323.0
2025-12-27 12:49:00,1.92,479.1,80995.0
2025-12-27 12:50:00,1.81,480.5,70046.0
2025-12-27 12:51:00,1.67,481.5,82226.0
2025-12-27 12:52:00,1.41,480.5,63609.0
2025-12-27 12:53:00,1.67,483.1,74148.0
2025-12-27 12:54:00,1.99,477.4,57281.0
2025-12-27 12:55:00,1.71,478.9,75234.0
2025-12-27 12:56:00,1.36,482.1,75325.0
2025-12-27 12:57:00,1.83,478.8,72254.0
2025-12-27 12:58:00,1.72,479.7,69447.0
2025-12-27 13:01:00,1.8,481.5,57732.0
2025-12-27 13:02:00,1.79,480.5,64918.0
2025-12-27 13:03:00,1.59,481.1,76635.0
2025-12-27 13:04:00,1.22,486.9,72177.0
2025-12-27 13:05:00,1.29,488.2,58724.0
2025-12-27 13:06:00,1.26,483.7,63617.0
2025-12-27 13:07:00,1.49,482.4,68862.0
2025-12-27 13:08:00,1.74,482.8,62423.0
2025-12-27 13:09:00,1.28,488.0,70719.0
2025-12-27 13:10:00,1.24,484.1,70186.0
2025-12-27 13:11:00,1.38,482.7,70935.0
2025-12-27 13:12:00,1.73,482.6,64029.0
2025-12-27 13:13:00,1.82,482.6,62079.0
2025-12-27 13:14:00,1.27,485.6,71729.0
2025-12-27 13:15:00,1.5,482.8,68064.0
2025-12-27 13:16:00,1.51,483.3,63499.0
2025-12-27 13:17:00,1.62,484.4,59260.0
2025-12-27 13:18:00,1.92,483.0,56304.0
2025-12-27 13:20:00,2.11,505.2,124508.0
2025-12-27 13:21:00,2.11,505.2,124508.0
2025-12-27 13:22:00,2.51,466.9,100737.0
2025-12-27 13:23:00,2.51,466.9,100737.0
2025-12-27 13:29:00,2.14,484.9,59232.0
2025-12-27 13:30:00,2.6,453.4,57861.0
2025-12-27 13:31:00,2.88,447.2,53021.0
2025-12-27 13:32:00,2.9,454.9,50091.0
2025-12-27 13:35:00,1.89,499.6,60686.0
2025-12-27 13:36:00,1.89,499.6,60686.0
2025-12-27 13:37:00,1.93,488.7,49096.0
2025-12-27 13:38:00,1.93,488.7,49096.0
2025-12-27 13:39:00,1.36,,
2025-12-27 13:40:00,1.36,486.5,76356.0
2025-12-27 13:41:00,2.24,471.9,64612.0
2025-12-27 13:42:00,2.25,471.6,64413.0
2025-12-27 13:43:00,2.31,460.3,58529.0
2025-12-27 13:44:00,2.31,460.3,58529.0
2025-12-27 13:46:00,2.52,474.1,70288.0
2025-12-27 13:47:00,2.6,473.9,72695.0
2025-12-27 13:48:00,2.6,474.8,89967.0
2025-12-27 13:49:00,2.21,477.1,96785.0
2025-12-27 13:50:00,2.06,476.6,81852.0
2025-12-27 13:51:00,2.48,473.8,69708.0
2025-12-27 13:52:00,2.35,475.3,63418.0
2025-12-27 13:53:00,2.01,476.3,66050.0
2025-12-27 13:54:00,2.36,484.4,710394.0
2025-12-27 13:55:00,2.36,484.4,710394.0
2025-12-27 13:57:00,2.95,501.1,192564.0
2025-12-27 13:58:00,2.95,501.1,192564.0
2025-12-27 13:59:00,2.72,468.2,77783.0
2025-12-27 14:00:00,2.68,473.5,71997.0
2025-12-27 14:01:00,2.61,479.8,71744.0
2025-12-27 14:02:00,2.24,490.2,232190.0
2025-12-27 14:03:00,1.59,488.6,177445.0
2025-12-27 14:04:00,1.69,489.1,103854.0
2025-12-27 14:05:00,1.88,485.4,101455.0
2025-12-27 14:06:00,1.61,475.2,67630.0
2025-12-27 14:09:00,7.35,480.1,81536.0
2025-12-27 14:10:00,1.96,477.9,64104.0
2025-12-27 14:11:00,1.26,471.9,43040.0
2025-12-27 14:12:00,1.97,470.7,42616.0
2025-12-27 14:13:00,1.65,478.4,74839.0
2025-12-27 14:14:00,1.96,495.8,175395.0
2025-12-27 14:15:00,2.14,470.0,60778.0
2025-12-27 14:16:00,3.64,477.9,63243.0
2025-12-27 14:17:00,3.19,495.4,109903.0
2025-12-27 14:18:00,2.49,482.0,92502.0
2025-12-27 14:19:00,2.48,532.1,610966.0
2025-12-27 14:20:00,1.9,531.7,507276.0
2025-12-27 14:21:00,1.71,496.0,126282.0
2025-12-27 14:22:00,2.44,546.8,636184.0
2025-12-27 14:23:00,2.66,618.8,1310201.0
2025-12-27 14:25:00,1.5,487.0,77410.0
2025-12-27 14:26:00,1.4,485.1,72974.0
2025-12-27 14:27:00,0.71,473.3,41732.0
2025-12-27 14:28:00,0.87,508.1,86180.0
2025-12-27 14:29:00,0.78,495.5,72333.0
2025-12-27 14:30:00,1.18,643.1,3193184.0
2025-12-27 14:31:00,0.97,671.1,3207964.0
2025-12-27 14:32:00,1.15,529.6,759568.0
2025-12-27 14:33:00,1.62,485.4,100848.0
2025-12-27 14:34:00,1.78,483.7,102970.0
2025-12-27 14:35:00,2.97,467.5,48665.0
2025-12-27 14:36:00,6.0,472.1,49083.0
2025-12-27 14:37:00,5.69,484.5,154567.0
2025-12-27 14:38:00,2.03,484.7,212023.0
2025-12-27 14:39:00,2.31,469.0,97819.0
2025-12-27 14:42:00,2.21,476.2,92887.0
2025-12-27 14:43:00,2.28,513.3,512214.0
2025-12-27 14:44:00,3.18,477.9,86114.0
2025-12-27 14:45:00,2.47,474.6,60174.0
2025-12-27 14:46:00,2.81,491.1,65080.0
2025-12-27 14:47:00,2.63,481.5,58431.0
2025-12-27 14:48:00,2.59,479.6,57172.0
2025-12-27 14:49:00,2.69,494.5,223194.0
2025-12-27 14:50:00,2.69,494.5,223194.0
2025-12-27 14:51:00,1.52,474.8,75546.0
2025-12-27 14:52:00,2.98,480.7,87923.0
2025-12-27 14:53:00,4.35,486.2,99501.0
2025-12-27 14:54:00,2.94,499.3,85000.0
2025-12-27 14:55:00,2.69,487.5,67252.0
2025-12-27 14:56:00,2.21,464.5,32155.0
2025-12-27 14:57:00,2.39,472.7,41763.0
2025-12-27 14:58:00,6.91,489.7,187289.0
2025-12-27 14:59:00,6.91,489.7,187289.0
2025-12-27 15:02:00,13.68,612.5,600445.0
2025-12-27 15:03:00,4.97,509.2,216197.0
2025-12-27 15:04:00,3.43,491.0,148389.0
2025-12-27 15:05:00,17.7,436.3,248589.0
2025-12-27 15:06:00,8.11,467.4,161979.0
2025-12-27 15:07:00,6.5,462.4,89924.0
2025-12-27 15:08:00,9.05,446.8,71769.0
2025-12-27 15:09:00,2.46,475.1,66137.0
2025-12-27 15:10:00,2.86,477.1,76822.0
2025-12-27 15:11:00,3.5,480.4,94009.0
2025-12-27 15:14:00,2.57,468.6,75639.0
2025-12-27 15:15:00,2.93,466.8,77808.0
2025-12-27 15:16:00,9.76,433.0,119030.0
2025-12-27 15:17:00,2.58,489.3,58307.0
2025-12-27 15:18:00,1.98,478.9,76048.0
2025-12-27 15:19:00,2.2,477.2,81297.0
2025-12-27 15:20:00,2.24,477.1,81923.0
2025-12-27 15:21:00,2.46,497.7,287514.0
2025-12-27 15:22:00,3.34,499.6,337413.0
2025-12-27 15:23:00,11.4,470.1,173059.0
2025-12-27 15:24:00,9.21,457.6,49016.0
2025-12-27 15:25:00,2.17,479.1,147380.0
2025-12-27 15:26:00,2.61,495.9,281264.0
2025-12-27 15:27:00,2.9,489.2,320828.0
2025-12-27 15:28:00,2.19,471.4,252572.0
2025-12-27 15:29:00,1.7,474.1,81950.0
2025-12-27 15:30:00,1.19,487.0,77147.0
2025-12-27 15:31:00,1.7,476.5,93978.0
2025-12-27 15:32:00,3.52,466.3,222730.0
2025-12-27 15:33:00,4.79,383.4,49619.0
2025-12-27 15:34:00,1.58,468.0,58554.0
2025-12-27 15:35:00,1.72,480.5,83544.0
2025-12-27 15:36:00,1.99,476.0,110822.0
2025-12-27 15:37:00,1.34,475.6,76167.0
2025-12-27 15:38:00,1.06,476.0,59945.0
2025-12-27 15:39:00,2.93,525.0,269988.0
2025-12-27 15:40:00,2.93,525.0,269988.0
2025-12-27 15:41:00,2.01,471.9,51422.0
2025-12-27 15:42:00,1.87,470.4,55258.0
2025-12-27 15:43:00,1.92,453.2,49845.0
2025-12-27 15:44:00,2.32,435.9,32881.0
2025-12-27 15:45:00,1.62,480.6,56977.0
2025-12-27 15:46:00,3.66,506.8,211640.0
2025-12-27 15:47:00,3.57,506.6,204626.0
2025-12-27 15:48:00,1.86,502.6,71362.0
2025-12-27 15:49:00,1.86,,
2025-12-27 15:50:00,1.58,509.1,51556.0
2025-12-27 15:51:00,1.09,490.6,74724.0
2025-12-27 15:52:00,2.43,472.3,172046.0
2025-12-27 15:53:00,1.23,495.2,91445.0
2025-12-27 15:54:00,0.6,505.9,49385.0
2025-12-27 15:55:00,1.22,481.8,89859.0
2025-12-27 15:56:00,0.93,487.1,78522.0
2025-12-27 15:57:00,0.58,498.7,57354.0
2025-12-27 16:02:00,,,
2025-12-27 16:03:00,1.5,,
2025-12-27 16:04:00,1.5,516.3,73999.0
2025-12-27 16:05:00,0.86,510.4,48196.0
2025-12-27 16:06:00,1.15,490.7,62270.0
2025-12-27 16:07:00,0.87,491.8,51353.0
2025-12-27 16:08:00,0.89,497.4,70298.0
2025-12-27 16:09:00,0.92,498.8,76135.0
2025-12-27 16:10:00,1.47,475.0,74480.0
2025-12-27 16:11:00,1.55,471.2,73327.0
2025-12-27 16:12:00,1.88,465.8,72301.0
2025-12-27 16:13:00,2.13,463.3,72112.0
2025-12-27 16:14:00,,,
2025-12-27 16:15:00,3.15,466.4,66516.0
2025-12-27 16:16:00,8.53,459.7,64066.0
2025-12-27 16:17:00,24.68,439.9,56717.0
2025-12-27 16:19:00,3.67,,
2025-12-27 16:20:00,3.67,468.5,73789.0
2025-12-27 16:21:00,2.14,464.6,81771.0
2025-12-27 16:22:00,2.0,472.7,93084.0
2025-12-27 16:23:00,2.01,486.1,118610.0
2025-12-27 16:24:00,2.28,486.6,117417.0
2025-12-27 16:25:00,2.36,486.2,115890.0
2025-12-27 16:26:00,2.0,475.5,77122.0
2025-12-27 16:27:00,2.6,472.4,94079.0
2025-12-27 16:28:00,4.18,475.7,75887.0
2025-12-27 16:29:00,5.25,480.7,47538.0
2025-12-27 16:30:00,1.99,463.8,74902.0
2025-12-27 16:31:00,2.17,468.1,82927.0
2025-12-27 16:32:00,2.43,474.1,91280.0
2025-12-27 16:33:00,2.07,464.2,64386.0
2025-12-27 16:34:00,2.21,465.2,58786.0
2025-12-27 16:35:00,2.3,465.8,60612.0
2025-12-27 16:36:00,3.95,477.1,95291.0
2025-12-27 16:37:00,2.44,468.9,57247.0
2025-12-27 16:38:00,2.03,470.4,78950.0
2025-12-27 16:39:00,2.15,473.5,80795.0
2025-12-27 16:40:00,1.73,482.9,79946.0
2025-12-27 16:41:00,1.51,474.7,57944.0
2025-12-27 16:42:00,1.53,477.9,64392.0
2025-12-27 16:43:00,3.47,484.9,55798.0
2025-12-27 16:44:00,3.28,477.1,67033.0
2025-12-27 16:45:00,1.82,468.0,88703.0
2025-12-27 16:46:00,0.65,441.1,40376.0
2025-12-27 16:47:00,3.11,453.4,46844.0
2025-12-27 16:48:00,7.0,478.6,59758.0
2025-12-27 16:49:00,2.74,475.4,56625.0
2025-12-27 16:50:00,7.08,454.4,33506.0
2025-12-27 16:51:00,7.08,454.4,33506.0
2025-12-27 16:54:00,1.54,473.9,78304.0
2025-12-27 16:55:00,0.78,456.9,57467.0
2025-12-27 16:56:00,1.85,479.4,84197.0
2025-12-27 16:57:00,2.03,484.0,77611.0
2025-12-27 16:58:00,1.88,482.1,70156.0
2025-12-27 16:59:00,1.95,479.8,96559.0
2025-12-27 17:00:00,2.41,472.2,93454.0
2025-12-27 17:01:00,2.75,466.4,72359.0
2025-12-27 17:02:00,1.53,456.6,57487.0
2025-12-27 17:03:00,2.11,462.4,72266.0
2025-12-27 17:04:00,3.32,473.2,90724.0
2025-12-27 17:05:00,3.03,468.0,58795.0
2025-12-27 17:06:00,2.33,467.8,96750.0
2025-12-27 17:07:00,2.69,469.4,102289.0
2025-12-27 17:08:00,3.94,471.4,107158.0
2025-12-27 17:09:00,3.32,470.5,68595.0
2025-12-27 17:10:00,3.31,470.5,67941.0
2025-12-27 17:11:00,2.17,448.4,36825.0
2025-12-27 17:12:00,3.18,463.8,97485.0
2025-12-27 17:13:00,3.93,467.6,108278.0
2025-12-27 17:14:00,2.39,457.5,54879.0
2025-12-27 17:15:00,1.31,453.7,74730.0
2025-12-27 17:16:00,4.48,464.7,94941.0
2025-12-27 17:17:00,7.56,474.0,82222.0
2025-12-27 17:18:00,2.16,477.9,174494.0
2025-12-27 17:19:00,2.1,473.9,141662.0
2025-12-27 17:20:00,2.15,467.8,79955.0
2025-12-27 17:21:00,2.52,473.1,101907.0
2025-12-27 17:22:00,1.97,464.8,78367.0
2025-12-27 17:23:00,2.08,473.6,87307.0
2025-12-27 17:24:00,8.07,501.5,134081.0
2025-12-27 17:25:00,8.07,,
2025-12-27 17:26:00,2.15,470.5,79987.0
2025-12-27 17:27:00,1.23,469.0,79837.0
2025-12-27 17:28:00,2.6,473.3,119128.0
2025-12-27 17:29:00,2.04,467.0,104833.0
2025-12-27 17:30:00,1.51,468.0,91054.0
2025-12-27 17:31:00,1.39,467.5,88999.0
2025-12-27 17:32:00,2.02,469.3,104877.0
2025-12-27 17:33:00,2.64,472.7,119727.0
2025-12-27 17:34:00,1.97,475.4,172952.0
2025-12-27 17:35:00,1.95,472.6,138017.0
2025-12-27 17:36:00,2.19,466.2,70235.0
2025-12-27 17:37:00,3.03,465.1,93053.0
2025-12-27 17:38:00,3.85,479.9,122665.0
2025-12-27 17:39:00,3.71,478.5,119075.0
2025-12-27 17:40:00,1.0,451.7,50865.0
2025-12-27 17:41:00,2.92,482.2,98433.0
2025-12-27 17:42:00,2.77,469.0,80381.0
2025-12-27 17:43:00,2.17,473.3,104790.0
2025-12-27 17:44:00,2.78,464.9,105000.0
2025-12-27 17:45:00,2.98,462.3,103783.0
2025-12-27 17:46:00,,,
2025-12-27 17:47:00,2.15,469.6,84886.0
2025-12-27 17:48:00,2.56,465.2,86652.0
2025-12-27 17:49:00,2.94,461.0,88304.0
2025-12-27 17:50:00,2.86,458.7,93331.0
2025-12-27 17:51:00,2.54,456.2,81585.0
2025-12-27 17:52:00,1.87,450.8,56240.0
2025-12-27 17:54:00,4.01,468.2,108721.0
2025-12-27 17:55:00,3.86,467.4,107506.0
2025-12-27 17:56:00,1.1,451.8,84421.0
2025-12-27 17:57:00,2.86,464.2,136571.0
2025-12-27 17:58:00,2.88,464.4,137455.0
2025-12-27 17:59:00,2.96,466.7,141861.0
2025-12-27 18:00:00,1.24,454.2,91274.0
2025-12-27 18:01:00,2.79,463.9,101669.0
2025-12-27 18:02:00,4.05,471.3,114036.0
2025-12-27 18:03:00,2.93,466.6,100777.0
2025-12-27 18:04:00,1.59,457.6,83341.0
2025-12-27 18:05:00,1.26,453.1,76869.0
2025-12-27 18:06:00,2.59,463.3,80887.0
2025-12-27 18:07:00,2.19,463.0,78602.0
2025-12-27 18:08:00,1.61,463.1,70775.0
2025-12-27 18:09:00,2.45,465.5,62083.0
2025-12-27 18:10:00,2.72,496.7,115390.0
2025-12-27 18:11:00,2.63,497.4,113588.0
2025-12-27 18:12:00,0.98,510.0,79357.0
2025-12-27 18:13:00,0.51,506.8,48137.0
2025-12-27 18:14:00,0.5,506.7,47608.0
2025-12-27 18:15:00,0.52,506.6,48974.0
2025-12-27 18:16:00,0.95,510.1,84136.0
2025-12-27 18:17:00,0.45,487.6,40867.0
2025-12-27 18:18:00,0.45,493.7,34523.0
2025-12-27 18:19:00,0.71,508.2,58163.0
2025-12-27 18:20:00,0.62,504.2,48721.0
2025-12-27 18:21:00,0.46,496.4,29348.0
2025-12-27 18:22:00,1.22,500.7,42161.0
2025-12-27 18:23:00,1.22,500.0,53681.0
2025-12-27 18:24:00,1.0,492.4,66525.0
2025-12-27 18:25:00,0.3,473.5,30484.0
2025-12-27 18:26:00,3.18,482.6,125747.0
2025-12-27 18:27:00,3.1,482.2,121641.0
2025-12-27 18:28:00,1.6,473.9,43615.0
2025-12-27 18:29:00,1.11,465.1,46672.0
2025-12-27 18:30:00,1.69,481.1,68059.0
2025-12-27 18:31:00,1.75,482.6,69998.0
2025-12-27 18:32:00,4.52,504.3,65337.0
2025-12-27 18:33:00,1.68,474.6,33041.0
2025-12-27 18:34:00,0.9,483.0,46712.0
2025-12-27 18:35:00,1.58,486.5,77885.0
2025-12-27 18:36:00,1.99,477.0,97328.0
2025-12-27 18:37:00,2.04,473.0,104201.0
2025-12-27 18:38:00,2.52,476.2,60065.0
2025-12-27 18:39:00,3.74,477.3,52879.0
2025-12-27 18:40:00,5.29,481.0,59162.0
2025-12-27 18:41:00,2.07,485.7,124532.0
2025-12-27 18:42:00,4.27,483.6,101964.0
2025-12-27 18:43:00,4.17,483.3,98853.0
2025-12-27 18:44:00,2.27,477.5,39740.0
2025-12-27 18:45:00,2.14,468.0,67901.0
2025-12-27 18:46:00,1.7,485.0,248984.0
2025-12-27 18:47:00,2.03,479.5,106431.0
2025-12-27 18:48:00,1.67,472.8,62174.0
2025-12-27 18:49:00,1.55,471.2,57692.0
2025-12-27 18:50:00,1.83,475.5,64666.0
2025-12-27 18:51:00,1.76,473.2,62122.0
2025-12-27 18:52:00,1.92,469.5,52263.0
2025-12-27 18:53:00,2.11,467.5,44739.0
2025-12-27 18:54:00,1.07,460.5,67109.0
2025-12-27 18:55:00,1.85,466.2,72918.0
2025-12-27 18:56:00,3.54,478.4,85451.0
2025-12-27 18:57:00,,,
2025-12-27 18:58:00,,,
2025-12-27 18:59:00,2.16,,
2025-12-27 19:00:00,2.16,480.4,85678.0
2025-12-27 19:01:00,3.24,476.7,83465.0
2025-12-27 19:02:00,1.92,469.2,70723.0
2025-12-27 19:03:00,2.12,477.7,85407.0
2025-12-27 19:04:00,2.17,479.4,88203.0
2025-12-27 19:06:00,2.0,470.1,76636.0
2025-12-27 19:07:00,2.49,466.6,91968.0
